DNB URL,info,year,country,revenue
https://www.dnb.com/business-directory/company-profiles.dutarini_sdn_bhd.406a048f8ebd0f50291edd37415089af.html,"DUTARINI SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. DUTARINI SDN. BHD. has 22 total employees across all of its locations. (Employees figure is estimated). ",2007,Malaysia,
https://www.dnb.com/business-directory/company-profiles.equest_com_sdn_bhd.401c46775d6578225e69cabb9918b1e2.html,"EQUEST COM SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia. EQUEST COM SDN. BHD. has 15 total employees across all of its locations. (Employees figure is modelled). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.fcs_computer_systems_sdn_bhd.2e1587402453e89b15a1e8942df297de.html,"FCS COMPUTER SYSTEMS SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. FCS COMPUTER SYSTEMS SDN. BHD. has 58 total employees across all of its locations. (Employees figure is estimated). There are 7 companies in the FCS COMPUTER SYSTEMS SDN. BHD. corporate family.",1982,Malaysia,
https://www.dnb.com/business-directory/company-profiles.finexus_cards_sdn_bhd.dc57ad8f95bfcbf0133910b1b3410113.html,"FINEXUS CARDS SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Other Personal Services Industry. FINEXUS CARDS SDN. BHD. has 400 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.first_data_merchant_solutions_(malaysia)_sdn_bhd.154f0a2619a9a3cc57f7dcd9ba6813d9.html,"FIRST DATA MERCHANT SOLUTIONS (MALAYSIA) SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Other Personal Services Industry. FIRST DATA MERCHANT SOLUTIONS (MALAYSIA) SDN. BHD. has 14 total employees across all of its locations. (Employees figure is modelled). ",2006,Malaysia,
https://www.dnb.com/business-directory/company-profiles.fusionex_corp_sdn_bhd.0455c56dafc4551cb1b57c281783b5f7.html,"FUSIONEX CORP. SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. FUSIONEX CORP. SDN. BHD. has 18 total employees across all of its locations. (Employees figure is modelled). ",2006,Malaysia,
https://www.dnb.com/business-directory/company-profiles.goldsoft_sdn_bhd.808b0334034b3375309eb57e39ea4b51.html,"GOLDSOFT SDN BHD is located in Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. GOLDSOFT SDN BHD has 14 total employees across all of its locations. (Employees figure is modelled). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.hla_integrated_sdn_bhd.8384670871e7c2c3f85eaced2569b979.html,"HLA INTEGRATED SDN BHD is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Other Telecommunications Industry. HLA INTEGRATED SDN BHD has 25 total employees across all of its locations. (Employees figure is modelled). ",1996,Malaysia,
https://www.dnb.com/business-directory/company-profiles.ilaunch_sdn_bhd.af48461266088021505020eddb73e0ac.html,"ILAUNCH SDN. BHD. is located in SHAH ALAM, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. ILAUNCH SDN. BHD. has 50 total employees across all of its locations. (Employees figure is estimated). ",2002,Malaysia,
https://www.dnb.com/business-directory/company-profiles.infosyte_sdn_bhd.888ee89970d950e6d5e9a67137322553.html,"INFOSYTE SDN. BHD. is located in PUCHONG, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. INFOSYTE SDN. BHD. has 12 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.innatech_sdn_bhd.af9fe35c791aff7e44ceeeefff4cf061.html,"INNATECH SDN. BHD. is located in LABUAN, Sabah, Malaysia and is part of the Paint, Coating, and Adhesive Manufacturing Industry. INNATECH SDN. BHD. has 76 total employees across all of its locations. (Employees figure is modelled). ",1998,Malaysia,
https://www.dnb.com/business-directory/company-profiles.integrasi_erat_sdn_bhd.64c1eb6537388899e50d6a9352badbda.html,"INTEGRASI ERAT SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. INTEGRASI ERAT SDN. BHD. has 20 total employees across all of its locations. (Employees figure is modelled). ",2003,Malaysia,
https://www.dnb.com/business-directory/company-profiles.knowledgecom_corporation_sdn_bhd.fa3f158eb585f9a66617c8806d2beaf9.html,"KNOWLEDGECOM CORPORATION SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Business Schools and Computer and Management Training Industry. KNOWLEDGECOM CORPORATION SDN. BHD. has 15 total employees across all of its locations. (Employees figure is estimated). ",1998,Malaysia,
https://www.dnb.com/business-directory/company-profiles.lms_technology_distributions_sdn_bhd.b74bd38e60e6c8c12c4c217ff2d75226.html,"LMS TECHNOLOGY DISTRIBUTIONS SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. LMS TECHNOLOGY DISTRIBUTIONS SDN. BHD. has 30 total employees across all of its locations. (Employees figure is estimated). ",1995,Malaysia,
https://www.dnb.com/business-directory/company-profiles.os_hrs_sdn_bhd.42fbb9ceb46627471aaa8ad64c2df92f.html,"OS HRS SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Management, Scientific, and Technical Consulting Services Industry. OS HRS SDN. BHD. has 11 total employees across all of its locations. (Employees figure is modelled). There are 533 companies in the OS HRS SDN. BHD. corporate family.",2011,Malaysia,
https://www.dnb.com/business-directory/company-profiles.protechnology_sdn_bhd.9a5ed805073ce52d5d35a547dc33420e.html,"PROTECHNOLOGY SDN. BHD. is located in SUBANG JAYA, Selangor, Malaysia and is part of the Household Appliances and Electrical and Electronic Goods Merchant Wholesalers Industry. PROTECHNOLOGY SDN. BHD. has 15 total employees across all of its locations. (Employees figure is estimated). ",2008,Malaysia,
https://www.dnb.com/business-directory/company-profiles.puncak_tegap_sdn_bhd.4db4ba915e3630bec1a13000a7ac5a78.html,PUNCAK TEGAP SDN BHD is located in Malaysia.  ,,Malaysia,
https://www.dnb.com/business-directory/company-profiles.radmik_solutions_sdn_bhd.67f5140681ee28e175e2b6ca1c1e6bf2.html,"RADMIK SOLUTIONS SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Cable and Other Subscription Programming Industry. RADMIK SOLUTIONS SDN. BHD. has 27 total employees across all of its locations. (Employees figure is modelled). ",2003,Malaysia,
https://www.dnb.com/business-directory/company-profiles.rq_net_msc_sdn_bhd.d3df49f19d3b3e22441e311effd04d72.html,"RQ NET MSC SDN BHD is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. RQ NET MSC SDN BHD has 14 total employees across all of its locations. (Employees figure is modelled). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.solsis_(m)_sdn_bhd.3090f5136ca13247afaec1e7a815fd3c.html,"SOLSIS (M) SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. SOLSIS (M) SDN. BHD. has 130 total employees across all of its locations. (Employees figure is estimated). There are 11 companies in the SOLSIS (M) SDN. BHD. corporate family.",1982,Malaysia,
https://dnb.com/business-directory/company-profiles.sql_technology_sdn_bhd.349ac2946a09a5d2e64c64322166b719.html,"SQL TECHNOLOGY SDN. BHD. is located in JOHOR BAHRU, Johor, Malaysia and is part of the Electronics and Appliance Stores Industry. SQL TECHNOLOGY SDN. BHD. has 9 total employees across all of its locations. (Employees figure is modelled). ",2003,Malaysia,
https://www.dnb.com/business-directory/company-profiles.suria_borneo_sdn_bhd.434bf662a98dd2a9297f9762ad0fff6e.html,"SURIA BORNEO SDN. BHD. is located in KOTA KINABALU, Sabah, Malaysia and is part of the Other Telecommunications Industry. SURIA BORNEO SDN. BHD. has 25 total employees across all of its locations. (Employees figure is modelled). ",2008,Malaysia,
https://www.dnb.com/business-directory/company-profiles.wevo_technology_sdn_bhd.2bb6be555e0b5bbfc4524da711d522d5.html,"WEVO TECHNOLOGY SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Management, Scientific, and Technical Consulting Services Industry. WEVO TECHNOLOGY SDN. BHD. has 8 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.10_creative_solutions_sdn_bhd.acb24e2d762398f115e7facf3a4d29d7.html,"10 CREATIVE SOLUTIONS SDN. BHD. is located in Cyberjaya, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. 10 CREATIVE SOLUTIONS SDN. BHD. has 20 total employees across all of its locations. (Employees figure is estimated). ",2004,Malaysia,
https://www.dnb.com/business-directory/company-profiles.aexis_technologies_sdn_bhd.75d0a986e6bcce25793da02cf233a7ad.html,"AEXIS TECHNOLOGIES SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. AEXIS TECHNOLOGIES SDN. BHD. has 23 total employees across all of its locations. (Employees figure is estimated). ",2004,Malaysia,
https://www.dnb.com/business-directory/company-profiles.aim_solutions_sdn_bhd.f08781c0d10c0a9a5479ffd54052b812.html,"AIM SOLUTIONS SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. AIM SOLUTIONS SDN. BHD. has 36 total employees across all of its locations. (Employees figure is estimated). ",2013,Malaysia,
https://www.dnb.com/business-directory/company-profiles.cworks_technologies_sdn_bhd.56bcef250753c030923725d7d0f29f51.html,"CWORKS TECHNOLOGIES SDN. BHD. is located in SERDANG, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. CWORKS TECHNOLOGIES SDN. BHD. has 32 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.ericsson_ab.dcaf3bec172a8e324c9f8abc7460da43.html,"Ericsson AB is located in Kista, Stockholm, Sweden and is part of the Computer Systems Design and Related Services Industry. Ericsson AB has 10,000 employees at this location and generates $15.46 billion in sales (USD).  There are 652 companies in the Ericsson AB corporate family.",1952,Sweden,15.46
https://www.dnb.com/business-directory/company-profiles.hewlett_packard_enterprise_company.d8a73ddbe78e324cad82ad584c17a4bf.html,"Hewlett Packard Enterprise (HPE), once part of the storied Hewlett-Packard Corp., designs and sells servers, storage, and networking equipment, and provides technology services to help its large enterprise customers put together and deploy IT systems. HPE has software-defined IT offerings for private, public, and hybrid cloud environments, as well as technologies for industrial Internet of Things (IoT) applications. HPE is a global company and around two-thirds of its revenue comes from outside the US. It has a rich technology history and maintains a cache of around 15,000 worldwide patents. ",1939,United States,
https://www.dnb.com/business-directory/company-profiles.liberty_technology_resources_sdn_bhd.db79e0591f0898bc648612b46b4d171c.html,"LIBERTY TECHNOLOGY RESOURCES SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Other Telecommunications Industry. LIBERTY TECHNOLOGY RESOURCES SDN. BHD. has 55 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.mutiara_teknologi_(m)_sdn_bhd.6730127ab540df62da77684cffcd7a27.html,"MUTIARA TEKNOLOGI (M) SDN. BHD. is located in BANDAR BARU BANGI, Selangor, Malaysia and is part of the Household Appliances and Electrical and Electronic Goods Merchant Wholesalers Industry. MUTIARA TEKNOLOGI (M) SDN. BHD. has 28 total employees across all of its locations. (Employees figure is estimated). ",1999,Malaysia,
https://www.dnb.com/business-directory/company-profiles.next_sphere_sdn_bhd.c95115653371af709f7a348d91ac9c56.html,"NEXT SPHERE SDN. BHD. is located in Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. NEXT SPHERE SDN. BHD. has 10 total employees across all of its locations. (Employees figure is estimated). There are 2 companies in the NEXT SPHERE SDN. BHD. corporate family.",1996,Malaysia,
https://www.dnb.com/business-directory/company-profiles.quantum_virtuality_sdn_bhd.6512059ab4b884c131bd61e419dd0283.html,"QUANTUM VIRTUALITY SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. QUANTUM VIRTUALITY SDN. BHD. has 20 total employees across all of its locations. (Employees figure is estimated). There are 3 companies in the QUANTUM VIRTUALITY SDN. BHD. corporate family.",2000,Malaysia,
https://www.dnb.com/business-directory/company-profiles.ubicomp_system_sdn_bhd.904df209ae160d6d99008f283bdd9716.html,"UBICOMP SYSTEM SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Management, Scientific, and Technical Consulting Services Industry. UBICOMP SYSTEM SDN. BHD. has 17 total employees across all of its locations. (Employees figure is modelled). ",2008,Malaysia,
